5.446496638620449637e+00,5.524644736502147602e+00,9.551269529633589883e+00,5.067381248113840719e+00,4.562900751950263789e+00,5.487827987532922336e+00,6.548404165779306396e+00,6.043151308027054469e+00,5.130585820319883084e+00,5.023300979962078472e+00,5.815968750880696092e+00,5.905686655962630205e+00,0.000000000000000000e+00
6.005702802766220039e+00,4.378494382021044906e+00,4.007741445250255552e+00,5.625639831590122597e+00,5.026814966931928197e+00,6.955813540677011630e+00,5.788400345315625195e+00,4.636762033437412001e+00,5.645565108465215864e+00,6.704099960904383870e+00,4.722690196549415020e+00,7.248427009266116272e+00,0.000000000000000000e+00
7.467576103520742414e+00,5.636015542516043197e+00,6.009095314611007765e+00,5.454701979981912530e+00,4.938889961205821244e+00,5.516838445102697719e+00,4.984777514851113978e+00,6.472752479345296628e+00,5.345898097399086168e+00,6.801591117360962002e+00,6.940985926768714620e+00,7.456849540271074162e+00,0.000000000000000000e+00
5.676459806055841995e+00,6.008812913522899812e+00,3.219838538258649852e+00,6.384320177300586430e+00,5.581590827112696829e+00,5.015413571444687690e+00,4.246057097168591810e+00,7.733260655483037205e+00,7.062009111713156706e+00,6.022251203598587566e+00,7.120715112831202731e+00,5.083219692183739369e+00,0.000000000000000000e+00
5.862150011797208293e+00,5.570537604314638180e+00,4.744780491810161926e+00,4.154926341382449984e+00,6.130225584610533573e+00,5.144357675065923452e+00,5.451861471123939928e+00,4.253515683296590133e+00,6.722126600573705701e+00,6.440921400890564641e+00,5.714239017038529767e+00,4.781203141186701089e+00,1.000000000000000000e+00
6.019984291609558724e+00,6.145816643562686643e+00,4.417869244733875433e+00,4.664539056596019861e+00,5.662231812529212149e+00,3.899048604476037738e+00,4.841438744327001054e+00,4.398598713635203161e+00,6.949668331962719492e+00,5.971967760255444624e+00,5.458523925956476397e+00,4.595659221879851764e+00,1.000000000000000000e+00
5.309607052647741909e+00,5.400478421660123374e+00,8.166359946098500799e+00,4.032717982576150106e+00,6.020200309360435043e+00,6.343054817598710926e+00,5.150404066710604134e+00,5.927400299691158558e+00,4.654099868680301455e+00,5.466430245622534656e+00,4.640788604363225822e+00,5.957799661825391446e+00,1.000000000000000000e+00
5.143420521490471131e+00,4.264196765478473594e+00,6.880945377851212186e+00,5.248760053888487320e+00,6.827388676354948949e+00,5.614827280649833163e+00,5.007757113059682297e+00,4.594518438271642857e+00,5.106030339782940075e+00,6.379209696158933518e+00,5.453685902518857986e+00,5.062836276459393048e+00,1.000000000000000000e+00
5.723011395430238402e+00,6.758603220551531621e+00,6.452200877692762404e+00,5.220532406833026329e+00,7.375024435339256001e+00,5.446567663696923134e+00,7.098282438370944192e+00,5.141184751585238466e+00,6.388638187022487536e+00,5.773201778081067381e+00,6.757478129076239348e+00,5.320303064740467214e+00,0.000000000000000000e+00
4.991816126550902233e+00,5.379204042133697072e+00,6.407891249551447288e+00,8.914042435789198748e+00,6.074501342190516517e+00,5.497006580677465948e+00,5.716740299728300556e+00,6.297681419302731065e+00,6.057781578144827428e+00,6.351779339214976616e+00,6.245367510683959011e+00,4.403633060093190110e+00,0.000000000000000000e+00
5.377866765244612601e+00,6.689590115021429639e+00,6.036644818406457169e+00,4.683501146906031920e+00,3.575847485529042746e+00,3.957874963061591256e+00,4.546040507407544951e+00,5.709963725701540760e+00,4.774297962506425463e+00,5.594273069619225325e+00,5.849932539548515109e+00,3.906834960830846804e+00,1.000000000000000000e+00
4.866936683970188859e+00,4.961299680339361196e+00,6.066744599149477501e+00,4.105043326503244216e+00,6.058273053292294819e+00,6.550972489755720218e+00,5.533522438112473907e+00,4.148782106783285961e+00,4.514960771886934232e+00,6.225183942592494191e+00,5.901668090712648862e+00,4.889329555181887166e+00,1.000000000000000000e+00
4.777790303805702798e+00,5.252886974711229229e+00,3.904944818569021869e+00,6.046126554761474203e+00,5.767469989350078485e+00,5.759655919873880592e+00,6.094888186090331672e+00,4.107692857229437777e+00,4.419989917984849193e+00,5.687711047232947514e+00,5.167269837451235581e+00,4.400819685825752003e+00,1.000000000000000000e+00
5.827884070200339828e+00,4.922427236325452427e+00,4.944134995743056926e+00,5.276158176473591865e+00,5.641000917429665584e+00,5.445654320461241760e+00,4.111826632711773399e+00,5.480445535089668141e+00,4.068040476014258999e+00,6.138282787138591878e+00,2.877888696204577101e+00,5.492324349082190693e+00,1.000000000000000000e+00
2.901253959983418618e+00,3.903297875490130853e+00,4.912852237634421471e+00,6.604459861217853778e+00,5.505090851900654059e+00,6.473360996114648103e+00,3.596043823368375580e+00,5.280933499657644248e+00,5.671391502489139924e+00,5.145872033626679887e+00,5.611643978286797285e+00,6.592555854915036484e+00,1.000000000000000000e+00
4.875768538363665527e+00,5.966441245436596930e+00,6.317926123116811787e+00,5.259380030431438868e+00,6.387355864336395683e+00,3.043705359799964150e+00,4.963313990623694494e+00,5.950614951241510298e+00,5.664075186430102882e+00,5.137857101599518472e+00,5.314435285318718449e+00,5.467593379723763469e+00,1.000000000000000000e+00
6.053350971812873738e+00,5.762370661949603345e+00,3.493535494777419981e+00,5.101170246952939635e+00,3.851476566365110266e+00,5.694900081764315836e+00,4.340596315530808269e+00,5.208817861287224460e+00,6.336851912165395007e+00,5.415992183433214535e+00,4.178093857491199437e+00,4.023085860028020377e+00,1.000000000000000000e+00
6.814980163614571929e+00,5.863417572933150801e+00,5.206751137004286711e+00,4.964863572930339863e+00,5.759165905347942704e+00,4.179696294882774055e+00,5.718173398229851045e+00,4.875501728884061414e+00,6.283617979807148757e+00,4.838661571504733416e+00,4.437865116794696974e+00,5.368811771467619565e+00,1.000000000000000000e+00
5.210956897612907923e+00,2.142996813283773339e+00,6.046369852207141626e+00,3.367579294711079640e+00,4.960936928971156235e+00,5.760781963470337885e+00,5.208590061243713265e+00,4.254973231163920566e+00,6.332175612640876139e+00,5.677931667630484291e+00,6.211538677950901643e+00,4.353411634531845209e+00,1.000000000000000000e+00
