4.483386204652510254e-01,8.819504878713066987e-01,0.000000000000000000e+00,9.972959570448374222e-01,1.070843335420184284e+00,7.748242684957663551e-01,4.508950489172531273e-01,1.000000000000000000e+00,9.480640493964056503e-01,2.337506431689344855e-01,1.000000000000000000e+00,8.849117009297212677e-01,1.194468602586739925e+00,6.398928377673664958e-01,8.276868341590809530e-01,1.000000000000000000e+00,4.417121335165561380e-01,9.223091350344639894e-01,9.707988981297670517e-01,5.615680058563989885e-01,8.848669329829202956e-01,1.198576283314642721e+00,9.838751487027006526e-01,7.127029058685814267e-01,1.000000000000000000e+00
4.711645495307951181e-01,3.052955968486798510e-01,1.000000000000000000e+00,3.987761932428662282e-01,1.003245154136480854e+00,9.743052750995535582e-01,1.043213966000292370e+00,0.000000000000000000e+00,9.108910447540280453e-01,7.814837089706861972e-01,1.000000000000000000e+00,6.791962743062254226e-01,2.148396864744034906e-01,8.153450842375142837e-01,7.943809124220887474e-01,1.000000000000000000e+00,3.025091151268637368e-01,6.915325276873880433e-01,6.937286092844843211e-01,4.108743574324316694e-01,3.243584929188170762e-01,8.096783131588828342e-01,5.748044110836862952e-01,9.778901066700016464e-01,1.000000000000000000e+00
6.192710287508627065e-01,4.239210856548487061e-01,1.000000000000000000e+00,4.458571153964244749e-01,5.170318056416705055e-01,1.181797023795783552e+00,8.837404012477069193e-01,1.000000000000000000e+00,8.500963768151010846e-01,8.771573785727397876e-01,0.000000000000000000e+00,3.658428640774767371e-01,6.010596110506367662e-01,9.351993447928540482e-01,4.984297506309816606e-01,1.000000000000000000e+00,8.383236585056589307e-01,9.349424209756113102e-01,4.825074908484576208e-01,4.188137198800570560e-01,1.000564013323185675e+00,5.284996800562025143e-01,8.278281980552483210e-01,6.515381214741591265e-01,1.000000000000000000e+00
1.929571515821072447e-01,6.252365773457235765e-02,0.000000000000000000e+00,8.319447579259378056e-01,4.588467565802603065e-01,8.583281182559666656e-01,9.543741304469485209e-01,1.000000000000000000e+00,5.491904526633206718e-01,9.855533947589331101e-01,1.000000000000000000e+00,2.646984522593047728e-01,7.032474462003275306e-01,6.807310482995077017e-01,3.783262677770439786e-01,1.000000000000000000e+00,9.914122118301194053e-02,2.228151101852048344e-01,1.572266127465216101e-01,7.085362831941657280e-01,5.290121425346732131e-01,5.937565056081592907e-01,6.217010309223214293e-01,6.345670978918416250e-01,0.000000000000000000e+00
8.206569543662283195e-01,3.388222862781202771e-01,1.000000000000000000e+00,6.890135523661078398e-02,8.032208505704410140e-01,4.081694484218416075e-01,5.424041961983601112e-01,0.000000000000000000e+00,9.839124137055209329e-02,4.690883009931168246e-02,1.000000000000000000e+00,4.042882186652752008e-02,3.111030252784336980e-01,5.987705049964016091e-01,6.000842806869118862e-01,0.000000000000000000e+00,2.236666729398180120e-01,7.613918847719225447e-03,6.048037969928009572e-01,2.848941833012560432e-01,4.330433346056132837e-01,8.061247751534680317e-01,3.878378048205800566e-01,8.600668903981443236e-01,0.000000000000000000e+00
6.346567411939616488e-01,7.118682524196497940e-01,1.000000000000000000e+00,6.090871175460608189e-01,9.043156751823052675e-01,4.842893820826342233e-01,6.226302398833312157e-01,0.000000000000000000e+00,3.263549178846966714e-01,5.837637467825214088e-01,1.000000000000000000e+00,1.184817670923995703e+00,8.336789962991022485e-01,1.038559085144014738e+00,7.820896345678363115e-01,1.000000000000000000e+00,3.048406727233631819e-01,9.406168579401277263e-01,6.414950539132675544e-01,1.058240424732190821e+00,8.344830439367814101e-01,8.544587883417219532e-01,6.972341933362538047e-01,1.117101426839760769e+00,1.000000000000000000e+00
5.997122457341059754e-01,1.846344789776781237e-01,1.000000000000000000e+00,2.668780651684471428e-01,3.444292782035128231e-01,8.001327798269153302e-01,4.627747578601812961e-01,0.000000000000000000e+00,9.231441294012157073e-01,4.407577009668454671e-01,0.000000000000000000e+00,7.941677483612511468e-01,5.462831279485641511e-01,5.577061064875945551e-01,7.177029990870641418e-01,0.000000000000000000e+00,2.372112992797951181e-01,2.286702138170141063e-01,9.123573691511667194e-01,8.328853174457281350e-01,7.034582237699403828e-01,1.937778462963412815e-02,9.912653463525104014e-01,5.111336077935688671e-01,0.000000000000000000e+00
3.871820697404292910e-01,4.762096914679114085e-02,1.000000000000000000e+00,3.590074779223150214e-01,4.562188099562513449e-02,1.186484628822470633e-01,6.129873039191822137e-01,1.000000000000000000e+00,5.862590206875820664e-01,8.568102856428051473e-01,0.000000000000000000e+00,8.602312869729122902e-03,8.360813143327575636e-01,6.857978453350407344e-01,9.788054592191408609e-02,1.000000000000000000e+00,7.974179973765282980e-01,8.674240531222057182e-01,4.360077516322639068e-01,6.482028072282751685e-01,2.625120115267498555e-01,8.127619691216236841e-01,3.393054842114293645e-01,3.394852525845992175e-01,0.000000000000000000e+00
1.199628793422505169e+00,4.114486161404945497e-01,1.000000000000000000e+00,6.814934607814475687e-01,9.726013320377582261e-01,1.128188098792590743e+00,4.610735841637260690e-01,1.000000000000000000e+00,4.097370293324945068e-01,9.367321515644672081e-01,1.000000000000000000e+00,6.116980916430089232e-01,3.044923075145865021e-01,1.046313453954700767e+00,1.066427826738285400e+00,1.000000000000000000e+00,3.303081140610454880e-01,3.870758828743092739e-01,7.275951717789649331e-01,6.520849669818673533e-01,1.083166456486546414e+00,1.005590961920262760e+00,7.382218988580956376e-01,5.764014930899972189e-01,1.000000000000000000e+00
1.004433629075339507e+00,3.758503915254536865e-01,1.000000000000000000e+00,1.046451931378199918e+00,3.843643730033211026e-01,6.037181830044531239e-01,1.092894266377132606e+00,1.000000000000000000e+00,4.305068464604112077e-01,4.159533858562856623e-01,1.000000000000000000e+00,1.100777304676502366e+00,9.880354026471912521e-01,1.148468563054446223e+00,7.172004498663331340e-01,1.000000000000000000e+00,9.636901522210096216e-01,8.783162340918664324e-01,2.812409701623033720e-01,1.130549926570773023e+00,9.303686843709874088e-01,2.145915076952935319e-01,4.933026232970555980e-01,4.099490539148840651e-01,1.000000000000000000e+00
1.621441483837888775e-01,6.326373881600630966e-01,0.000000000000000000e+00,1.085118360404938448e-01,9.424269547956720672e-02,5.382760556171224398e-01,9.204564258003201660e-01,1.000000000000000000e+00,1.894360821870320066e-01,6.630244375772847976e-01,1.000000000000000000e+00,3.280201201408999845e-01,2.961765628414969043e-01,2.073395586918228284e-01,8.910353655830547392e-01,1.000000000000000000e+00,9.514659347970014780e-01,9.974916039744738949e-01,6.699769453348199955e-01,9.348324350366608027e-01,5.647632516005171022e-01,6.039584407523275189e-01,9.663121742064472164e-01,6.590199065149818791e-01,0.000000000000000000e+00
7.544927919080214318e-01,5.269877645753922035e-01,0.000000000000000000e+00,5.868641635240765542e-01,1.043246888525223293e+00,6.550772633007277967e-01,6.501020293008632489e-01,1.000000000000000000e+00,7.513428509423484281e-01,3.611953259595401811e-01,1.000000000000000000e+00,5.385279887945670918e-01,2.579908178554270459e-01,1.068495546834426380e+00,7.128030670326591656e-01,1.000000000000000000e+00,6.786103075132803308e-01,9.143795381531312216e-01,6.198499996696358316e-01,6.604229036549327247e-01,6.042485151255283515e-01,1.000027505171928732e+00,2.588612720140266998e-01,9.132860568688617731e-01,1.000000000000000000e+00
8.754813241214233210e-01,6.008570706222565727e-01,0.000000000000000000e+00,7.768822470057057394e-01,8.451615447796593239e-01,2.399014084661184876e-01,9.163692206497593418e-01,0.000000000000000000e+00,2.927335012369696732e-01,6.497105938243848966e-01,0.000000000000000000e+00,2.537980776413273354e-02,8.962868071822102101e-01,1.861279456740186911e-01,1.185324862745185115e-02,1.000000000000000000e+00,6.690356503773514651e-01,9.877561566283113992e-01,7.755147760512014488e-01,9.854536068534316406e-01,3.728389466521985773e-01,3.671210308691501556e-01,7.721254393795068394e-01,6.155684223220596607e-01,0.000000000000000000e+00
3.423949690292771297e-02,5.585503584299654767e-01,1.000000000000000000e+00,7.012293653967429652e-01,7.771128487980908384e-01,1.115715562652601633e-01,7.216269699508417457e-01,0.000000000000000000e+00,7.374945429177213185e-01,1.183970488030167134e-01,0.000000000000000000e+00,7.873038533080870538e-01,8.806746830981672380e-02,2.847204504308130657e-01,4.127504119286629081e-02,0.000000000000000000e+00,5.526269358968842749e-01,9.221573392676594150e-01,4.302666638476616151e-02,6.968853457192232259e-01,9.724289299518174001e-02,6.105881948529678915e-03,4.498136865486391384e-02,4.108202347026416179e-01,0.000000000000000000e+00
9.056012864821489927e-01,6.657447680379641186e-01,1.000000000000000000e+00,1.172744939515480755e+00,1.027758262745520401e+00,5.214478346752779991e-01,7.274588771826510092e-01,0.000000000000000000e+00,5.261471288424536263e-01,7.798068761660257309e-01,0.000000000000000000e+00,5.966634594377859813e-01,5.809265970499937204e-01,3.625740111163722190e-01,1.016529028795772005e+00,1.000000000000000000e+00,3.885827490281764107e-01,1.009626395656619158e+00,6.721357106740337706e-01,3.744926702320924838e-01,6.391833354277107748e-01,8.180636363725545257e-01,5.919800845221245833e-01,9.375412049745692755e-01,1.000000000000000000e+00
8.414382624069171035e-01,1.011175451791392899e+00,1.000000000000000000e+00,1.019153324467362065e+00,1.054975999672460363e+00,6.835323617211401803e-01,5.106553276304979239e-01,0.000000000000000000e+00,9.351933448114060354e-01,9.042833189910173264e-01,1.000000000000000000e+00,5.380431495576620815e-01,5.445199190016567492e-01,4.994097194059950451e-01,9.403858325663120299e-01,0.000000000000000000e+00,7.414086857423068944e-01,1.045659948006874673e+00,1.144155424082808459e+00,1.054335299717530816e+00,8.825346688649744475e-01,5.359086181775680746e-01,5.765303731305161383e-01,3.989353635500791362e-01,1.000000000000000000e+00
7.005369464325447160e-01,9.292878086923881398e-01,1.000000000000000000e+00,7.100204355779371479e-02,4.022999937668443327e-01,9.824101605117613323e-01,9.055065184375166165e-02,0.000000000000000000e+00,1.073208671357550603e-02,7.298754939374716422e-01,0.000000000000000000e+00,1.880038099139845487e-01,9.132345896054444578e-01,3.283818146252528991e-01,2.249303619982776503e-01,1.000000000000000000e+00,6.475683591158005736e-01,3.611944417513897054e-01,7.828706505664738691e-01,3.551107391871863861e-01,9.042601229037618982e-01,3.809581962547144984e-01,9.859685453825233203e-01,6.718616845085567668e-03,0.000000000000000000e+00
7.535341248826531446e-01,5.819139108278952310e-01,1.000000000000000000e+00,3.208452158487689609e-01,1.011984639574073919e+00,2.398755368762896523e-01,1.158521166265657154e+00,0.000000000000000000e+00,2.028536344489637877e-01,7.841781795903236540e-01,1.000000000000000000e+00,1.030429645672076733e+00,6.994404149145365679e-01,6.748484225737907405e-01,2.716497593501351893e-01,1.000000000000000000e+00,8.238581586129255507e-01,4.632135069774048208e-01,5.316855563653675176e-01,3.054592734545132360e-01,3.121018503977590064e-01,1.198684528308174402e+00,2.655860424962281363e-01,1.088441325370316015e+00,1.000000000000000000e+00
1.780911643120484111e-01,1.783152542841717203e-01,1.000000000000000000e+00,2.658782025503414470e-01,4.153335467379825480e-02,5.047041309695209366e-01,1.193711587109707040e-01,1.000000000000000000e+00,5.519328269290945110e-01,6.912193618844801879e-01,0.000000000000000000e+00,1.953621553931480515e-01,5.409404917893839704e-01,2.563661923674384058e-01,4.320116265121996535e-01,0.000000000000000000e+00,1.245625213057422083e-02,1.318131984465210627e-01,4.925038806377288192e-01,3.133335468409116364e-01,4.855731030773394186e-01,9.095046915178688351e-01,7.507574511158771058e-01,2.807294284012398222e-01,0.000000000000000000e+00
2.044546718190898282e-01,6.437733508289089635e-01,0.000000000000000000e+00,7.843036281276785093e-01,6.970853832433342445e-01,8.267210825587627543e-01,4.045656953244320952e-01,1.000000000000000000e+00,4.813029621289838245e-01,9.629526621802574349e-01,0.000000000000000000e+00,2.103964531191916398e-01,7.254968083519881539e-01,7.684909730307106779e-01,8.664923683059777559e-01,1.000000000000000000e+00,1.050910119591240560e-01,7.353356582850281153e-01,3.728566817089137841e-01,3.331879601996480256e-01,2.954479192685589006e-01,3.501317533558256923e-02,8.236861104064553407e-01,2.941967462348104786e-02,0.000000000000000000e+00
8.795386376525372585e-01,1.171283236760123803e+00,1.000000000000000000e+00,5.632245062851264361e-01,1.095970805435100726e+00,4.887919495398365677e-01,5.010158173514409619e-01,0.000000000000000000e+00,7.949435949888197239e-01,1.060639322380414695e+00,1.000000000000000000e+00,7.881752224437961196e-01,1.095350030611408343e+00,7.006024188144943654e-01,8.597075172327014458e-01,1.000000000000000000e+00,5.447613180028745283e-01,9.838218970189542834e-01,5.892554625540598057e-01,6.166656672815860052e-01,2.178754945715102864e-01,5.747720270882956672e-01,9.943230181789975974e-01,2.980974998653342367e-01,1.000000000000000000e+00
8.558493412554581958e-01,8.622899862780755154e-01,1.000000000000000000e+00,6.470018161025317127e-01,2.049849797488896841e-01,7.213538653892961339e-01,1.080690499185584352e+00,0.000000000000000000e+00,2.533151893824504008e-01,4.459029963837015109e-01,1.000000000000000000e+00,2.391714024297802443e-01,2.177914595293897471e-01,1.109589820976957908e+00,5.624236659749233258e-01,1.000000000000000000e+00,7.420789078440963582e-01,4.021377528775822996e-01,3.763109749201432042e-01,1.051822499405841604e+00,1.182774508366134070e+00,6.290886608182466588e-01,9.694138946266365187e-01,4.951140884647060036e-01,1.000000000000000000e+00
3.263363648405880335e-01,4.845071942815735166e-01,0.000000000000000000e+00,7.659237896397347312e-01,2.803615116902904991e-01,6.445601113506385094e-01,1.861124977384087942e-01,1.000000000000000000e+00,1.872926834469031965e-01,2.486141589696992116e-01,1.000000000000000000e+00,2.448587622198842295e-01,1.435434069926087020e-01,4.328968671290565062e-01,5.948049866729201440e-01,1.000000000000000000e+00,8.367909516187425067e-01,9.440841845197196491e-01,9.449553496868803304e-01,6.299960968630663460e-01,2.751766527071471957e-01,6.257992274778280128e-01,3.109941634799560095e-01,3.305848574509517857e-01,0.000000000000000000e+00
9.847513386352705345e-01,3.566275241104043814e-01,0.000000000000000000e+00,6.571489386377552533e-01,7.252970155364395488e-01,1.162883315973840315e+00,9.609663433784734199e-01,1.000000000000000000e+00,6.068821807332447360e-01,1.193813472090228700e+00,1.000000000000000000e+00,8.009169239170078614e-01,5.963465355605683804e-01,3.471481017451455986e-01,1.068799527908685265e+00,0.000000000000000000e+00,8.340645200428425943e-01,8.093299695700562069e-01,8.960440658560300253e-01,9.960880981998736505e-01,8.799970569604275150e-01,8.133736616217532855e-01,1.140109219663531404e+00,4.349923157023508069e-01,1.000000000000000000e+00
3.708209317906166480e-01,1.131330622366254257e+00,0.000000000000000000e+00,4.468835536695939803e-01,3.044734960206376129e-01,6.575106585283632121e-01,4.847756795047559186e-01,0.000000000000000000e+00,1.027915679625202028e+00,3.843371204879797443e-01,1.000000000000000000e+00,1.012465679625002224e+00,4.349703708946213720e-01,5.775824133603146837e-01,5.932783065882316631e-01,1.000000000000000000e+00,9.319722541304886754e-01,2.519009563286991882e-01,7.359001035194361329e-01,1.001760412763573971e+00,1.071685288360672894e+00,8.086864993733887674e-01,3.206507489292010349e-01,7.117214666889926100e-01,1.000000000000000000e+00
3.169274566100655499e-01,5.153049657760393476e-01,0.000000000000000000e+00,2.114235516294422079e-01,2.266677329336789504e-01,2.345574592511165124e-01,5.413544492310011780e-01,1.000000000000000000e+00,1.011057456217692607e+00,1.117490834575870728e+00,1.000000000000000000e+00,4.015975592903011093e-01,2.586101930955692629e-01,8.039358394550319975e-01,2.816671260558850087e-01,0.000000000000000000e+00,7.263408517815230780e-01,4.233015819979100147e-01,5.672569657111810049e-01,2.370751805315015892e-01,5.381086409874227261e-01,5.942202134285188286e-01,4.292912507550709633e-01,2.171842132512597223e-01,1.000000000000000000e+00
9.295055142116952496e-01,3.856264194817832780e-01,0.000000000000000000e+00,8.660655791247930946e-01,2.066091390181656051e-01,3.308248003769498347e-01,7.146360451108876299e-01,1.000000000000000000e+00,9.161141731458675164e-01,4.568476746521865639e-02,1.000000000000000000e+00,3.552478248307517350e-01,1.582547984841399247e-01,5.434374871857546863e-01,4.479011083122514392e-01,0.000000000000000000e+00,6.354136786514426039e-01,8.482267409276393888e-01,7.827419450605651585e-01,5.899728118427172152e-01,4.266110218094753409e-02,9.875908175392354993e-01,5.687153992719865547e-01,2.219908373764593879e-01,0.000000000000000000e+00
9.074494954831759941e-01,3.133091973289892085e-01,1.000000000000000000e+00,2.826650710522379262e-01,9.244717372021625801e-01,9.032585417507884573e-01,6.274568852748874104e-02,0.000000000000000000e+00,1.988548599793021621e-01,1.025255763394194823e-02,1.000000000000000000e+00,2.663401004000583994e-01,2.419831280231128368e-01,6.300927321923585067e-01,8.274993632352131145e-01,0.000000000000000000e+00,3.341467883866112709e-01,9.763999391215737178e-02,6.705634081306625083e-01,2.872950039473564088e-01,6.739760815927697823e-01,4.872522368999648856e-01,3.395902756252428545e-01,4.958395901085220769e-01,0.000000000000000000e+00
1.627463985060957075e-01,4.142011348116212965e-01,0.000000000000000000e+00,9.232404263795181976e-01,3.353560047330339522e-01,8.312643791768092871e-02,5.416568767404601470e-01,0.000000000000000000e+00,5.143764970702725120e-02,6.979444473915115132e-01,1.000000000000000000e+00,7.760760731395644797e-03,1.134611419788496001e-01,1.701545716864583113e-01,8.617048566449716507e-01,0.000000000000000000e+00,1.124675834474150454e-01,9.711398192652446193e-01,3.254076332160613649e-01,5.224577005939903263e-01,8.120567896738806191e-01,2.760373647755903770e-01,3.090354609325507429e-02,6.282183024557582707e-01,0.000000000000000000e+00
5.651009603741012910e-01,3.199199746429460811e-01,1.000000000000000000e+00,8.613948999240550464e-02,9.770700253580915096e-01,1.084090264066162046e-01,8.184223594024921944e-01,0.000000000000000000e+00,7.084429344493540226e-01,9.048167127803734555e-01,0.000000000000000000e+00,6.000960154700810678e-01,3.758651563444576071e-01,8.332206181784697074e-01,7.983934290766238062e-01,0.000000000000000000e+00,1.575851462323337726e-01,3.495327650340911418e-01,4.100635572480996749e-01,2.947885685619703877e-01,8.598077642361251494e-01,8.313458220772774743e-01,4.127633422262048657e-01,9.370933450395430020e-01,0.000000000000000000e+00
7.300128269570657080e-01,2.127244033543536916e-01,1.000000000000000000e+00,8.586389749274713212e-01,2.464016420040312794e-01,8.035170026731874859e-01,3.426648642341571516e-01,1.000000000000000000e+00,5.159097655554589767e-01,8.941685484374338744e-01,0.000000000000000000e+00,3.984858059815197806e-01,9.638367443369295628e-01,5.705715946574891895e-01,8.901329208204806775e-01,1.000000000000000000e+00,6.970896661668839478e-01,8.102894365990888081e-01,1.111722879861596347e+00,3.342234772550561339e-01,9.332289273135919716e-01,7.111450343619993841e-01,5.238218362270943285e-01,6.970422561555214003e-01,1.000000000000000000e+00
8.882417735139463977e-01,5.684771323188406722e-01,1.000000000000000000e+00,9.599031020155747163e-01,4.745329838545206957e-01,3.499016647810814229e-01,8.143580323670228660e-01,0.000000000000000000e+00,6.862051171649002912e-01,4.575114393233707943e-01,0.000000000000000000e+00,1.970853132979649702e-01,3.680814921775464876e-01,3.991051004112065037e-01,1.888170698364876054e-01,0.000000000000000000e+00,9.226252827441523419e-01,7.323110618702931285e-02,3.380656752154209688e-02,4.448218348985559234e-01,6.561917074573984099e-01,4.465325772742581023e-01,4.188826807401672681e-01,4.318690826644096536e-01,0.000000000000000000e+00
5.659245583173208027e-01,4.412317562667558146e-01,1.000000000000000000e+00,5.624172026326985652e-01,1.827185381407376019e-01,7.346054071782387451e-01,5.647571543760180335e-01,1.000000000000000000e+00,5.722445658518297007e-01,3.010830024894295756e-02,0.000000000000000000e+00,4.441020713852681379e-01,6.206005120763833371e-01,2.509896892923111356e-01,2.937829706201693369e-01,0.000000000000000000e+00,4.772369210100650405e-01,9.316186343230618006e-01,8.064537090415676568e-01,1.803892796635175877e-02,2.104543053166997302e-01,1.258723572089774922e-01,7.598244890542228402e-01,4.688910976432998368e-01,0.000000000000000000e+00
2.237130051123348007e-01,4.975752717595779417e-01,0.000000000000000000e+00,7.738478994302480096e-01,8.719245294393894730e-01,3.933353693788100847e-01,8.622412956273468598e-01,1.000000000000000000e+00,8.722205591141283243e-01,8.793590256931979043e-01,0.000000000000000000e+00,6.650876811252048881e-02,1.340721453718762834e-01,1.599860991369530527e-01,4.422796029897375081e-01,0.000000000000000000e+00,5.796588411222747261e-01,7.404911569786190029e-01,7.849563223101606313e-02,9.123535215779400298e-01,5.577713924125686784e-01,8.199283738494191898e-01,9.333994307146777913e-01,7.136303151054785854e-01,0.000000000000000000e+00
